Domain ID,Annotation,Matched Members,Matched Count,Raw Enrichment P-value,Raw Enrichment Q-value,Raw Depletion P-value,Raw Depletion Q-value,Domain Enrichment P-value,Domain Enrichment Q-value,Domain Depletion P-value,Domain Depletion Q-value
-1,regulation of DNA biosynthetic process,,0,0.002,0.8620000000000001,0.816,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of growth of unicellular organism as a thread of attached cells,,0,0.008,1.0,0.886,0.9583052714398111,1.0,1.0,1.0,1.0
-1,antisense RNA transcript catabolic process,,0,0.006,1.0,0.918,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of phospholipid metabolic process,,0,0.005,0.6465,0.727,0.9583052714398111,1.0,1.0,1.0,1.0
20,spliceosomal conformational changes to generate catalytic conformation,BRR2;CDC40;CEF1;CWC24;IST3;ISY1;PRP16;PRP18;PRP19;PRP2;PRP22;PRP38;PRP4;PRP45;PRP8;SLU7;SNU114;SPP381;SPP382;SYF1;YJU2,21,0.001,0.18471428571428572,0.702,0.9583052714398111,0.001,0.18471428571428572,0.965,1.0
-1,acylglycerol catabolic process,,0,1.0,1.0,0.906,0.9583052714398111,1.0,1.0,1.0,1.0
-1,pteridine-containing compound metabolic process,,0,0.061,1.0,0.79,0.9583052714398111,1.0,1.0,1.0,1.0
-1,tRNA threonylcarbamoyladenosine modification,,0,1.0,1.0,0.879,0.9583052714398111,1.0,1.0,1.0,1.0
63,oligosaccharide biosynthetic process,PGM1;TPS1;TPS2;TPS3;TSL1;UGP1,6,0.032,1.0,0.892,0.9583052714398111,0.032,1.0,1.0,1.0
-1,"nuclear-transcribed mRNA catabolic process, non-stop decay",,0,0.001,0.03402631578947368,0.815,0.9583052714398111,1.0,1.0,1.0,1.0
64,regulation of translational elongation,ANB1;ASC1;DHH1;EFT1;EFT2;GCN1;GCN20;HYP2;TRM9,9,0.002,0.32325,0.874,0.9583052714398111,0.002,0.32325,1.0,1.0
-1,calcium ion homeostasis,,0,0.001,0.10775000000000001,0.767,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of DNA replication,,0,0.003,0.43100000000000005,0.799,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to unfolded protein,,0,0.005,0.18471428571428572,0.613,0.9583052714398111,1.0,1.0,1.0,1.0
-1,pyrimidine nucleoside triphosphate metabolic process,,0,0.006,1.0,0.848,0.9583052714398111,1.0,1.0,1.0,1.0
-1,exonucleolytic catabolism of deadenylated mRNA,,0,0.001,0.03402631578947368,0.877,0.9583052714398111,1.0,1.0,1.0,1.0
3,N-terminal protein amino acid modification,ARD1;MAK10;MAK3;MAK31;MDM20;NAT1;NAT3;NAT5;NMT1;TAE1,10,0.001,0.11754545454545455,0.846,0.9583052714398111,0.001,0.11754545454545455,1.0,1.0
-1,positive regulation of cell division,,0,0.004,0.6465,0.822,0.9583052714398111,1.0,1.0,1.0,1.0
-1,AMP biosynthetic process,,0,0.038,1.0,0.925,0.9583052714398111,1.0,1.0,1.0,1.0
-1,organelle localization by membrane tethering,,0,0.001,0.18471428571428572,0.535,0.9583052714398111,1.0,1.0,1.0,1.0
11,"mitochondrial electron transport, cytochrome c to oxygen",COX1;COX13;COX2;COX4;COX5A;COX5B;COX6;COX7;COX8;COX9;CYC1;MTC3,12,0.001,0.07605882352941176,0.78,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,mitotic sister chromatid cohesion,,0,0.014,0.8432608695652173,0.593,0.9583052714398111,1.0,1.0,1.0,1.0
-1,base-excision repair,,0,0.007,0.8166315789473684,0.757,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of pseudohyphal growth,,0,0.007,0.7640454545454545,0.692,0.9583052714398111,1.0,1.0,1.0,1.0
-1,S-adenosylmethionine metabolic process,,0,0.003,0.8620000000000001,0.899,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cytoplasm protein quality control,,0,0.011,1.0,0.832,0.9583052714398111,1.0,1.0,1.0,1.0
62,early endosome to Golgi transport,ATG20;ENT3;ENT5;RCY1;SNX4;TCA17;TRS120;TRS130;YPT1;YPT31;YPT32,11,0.005,1.0,0.812,0.9583052714398111,0.005,1.0,1.0,1.0
-1,amine metabolic process,,0,0.011,1.0,0.623,0.9583052714398111,1.0,1.0,1.0,1.0
34,purine nucleotide catabolic process,CDC19;CIT1;EMI2;ENO1;ENO2;FBA1;GLK1;GPM1;GPM2;HXK1;HXK2;PDA1;PDB1;PFK1;PFK2;PFK27;PGI1;PGK1;PYK2;SCS3;SMN1;TDH1;TDH2;TDH3;TPI1,25,0.001,0.039181818181818186,0.633,0.9583052714398111,0.001,0.039181818181818186,0.982,1.0
-1,peptidyl-lysine modification,,0,0.012,1.0,0.511,0.9583052714398111,1.0,1.0,1.0,1.0
40,tricarboxylic acid metabolic process,CIT1;CIT2;IDH1;IDH2;IDP1;LYS12,6,0.004,0.6465,0.891,0.9583052714398111,0.004,0.6465,0.998,1.0
-1,microtubule polymerization,,0,0.007,0.6896,0.7,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic cytokinetic process,,0,0.008,0.7978085106382979,0.631,0.9583052714398111,1.0,1.0,1.0,1.0
53,regulation of mitochondrion organization,ARF1;CDC48;CTR9;GEM1;MHR1;PAF1;PBP1;PPG1;RIM1;SRV2;UBP12;UBP2,12,0.004,1.0,0.811,0.9583052714398111,0.022,1.0,1.0,1.0
-1,regulation of receptor-mediated endocytosis,,0,1.0,1.0,0.834,0.9583052714398111,1.0,1.0,1.0,1.0
-1,endoplasmic reticulum membrane organization,,0,0.001,0.32325,0.866,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitochondria-associated ubiquitin-dependent protein catabolic process,,0,0.006,0.2096756756756757,0.823,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of formin-nucleated actin cable assembly,,0,1.0,1.0,0.86,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to endogenous stimulus,,0,0.009,1.0,0.696,0.9583052714398111,1.0,1.0,1.0,1.0
-1,arginine metabolic process,,0,0.007,0.7542500000000001,0.781,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of intracellular transport,,0,0.012,0.9026603773584905,0.61,0.9583052714398111,1.0,1.0,1.0,1.0
-1,DNA-templated DNA replication maintenance of fidelity,,0,0.006,0.5324117647058824,0.689,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nuclear polyadenylation-dependent CUT catabolic process,,0,0.001,0.03402631578947368,0.846,0.9583052714398111,1.0,1.0,1.0,1.0
-1,phosphatidylcholine biosynthetic process,,0,1.0,1.0,0.85,0.9583052714398111,1.0,1.0,1.0,1.0
57,negative regulation of carbohydrate metabolic process,FYV10;GID7;GID8;IGD1;PCL10;PCL8;PHO85;PSK1;RMD5;UBC8;VID24;VID28;VID30,13,0.001,0.053875000000000006,0.803,0.9583052714398111,0.001,0.053875000000000006,1.0,1.0
6,ribosome-associated ubiquitin-dependent protein catabolic process,CDC48;NPL4;RQC1;RQC2;RQT4;UBR1;UFD1,7,0.004,1.0,0.892,0.96511004784689,0.004,1.0,1.0,1.0
-1,negative regulation of apoptotic process,,0,0.001,0.04973076923076923,0.907,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of protein modification process,,0,0.001,0.04973076923076923,0.837,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to nitrogen starvation,,0,0.003,1.0,0.908,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cell wall beta-glucan biosynthetic process,,0,0.002,0.6465,0.84,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ascospore-type prospore assembly,,0,0.004,1.0,0.786,0.9583052714398111,1.0,1.0,1.0,1.0
-1,homologous chromosome pairing at meiosis,,0,1.0,1.0,0.866,0.9583052714398111,1.0,1.0,1.0,1.0
57,regulation of phospholipid biosynthetic process,ARF3;CSR1;GIS1;GTS1;NTE1;OPI1;PHO85;UPS1;VAC7;YEL1,10,0.017,0.6105833333333334,0.812,0.9583052714398111,0.017,0.6105833333333334,1.0,1.0
-1,cellular aldehyde metabolic process,,0,0.002,0.23818421052631578,0.735,0.9583052714398111,1.0,1.0,1.0,1.0
43,Arp2/3 complex-mediated actin nucleation,ABP1;ARC15;ARC18;ARC19;ARC35;ARC40;ARP2;ARP3;BBC1;LAS17;LSB1;MYO3;MYO5;PAN1;PIN3;SLA1;SLA2;VRP1,18,0.001,0.07183333333333333,0.729,0.9583052714398111,0.001,0.07183333333333333,1.0,1.0
-1,meiotic sister chromatid cohesion,,0,1.0,1.0,0.894,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of autophagy,,0,0.001,0.14366666666666666,0.587,0.9583052714398111,1.0,1.0,1.0,1.0
-1,triglyceride catabolic process,,0,1.0,1.0,0.906,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to oxygen-containing compound,,0,0.013,0.7640454545454545,0.544,0.9583052714398111,1.0,1.0,1.0,1.0
-1,small nucleolar ribonucleoprotein complex assembly,,0,0.001,0.32325,0.817,0.9583052714398111,1.0,1.0,1.0,1.0
-1,telomere maintenance via telomere lengthening,,0,0.01,1.0,0.738,0.9583052714398111,1.0,1.0,1.0,1.0
-1,lipoprotein biosynthetic process,,0,0.009,0.6713653846153845,0.67,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitochondrion distribution,,0,0.001,0.07183333333333333,0.721,0.9583052714398111,1.0,1.0,1.0,1.0
29,snRNA metabolic process,AIR1;AIR2;BDF1;CBF5;GAR1;LRP1;MTR3;MTR4;NAB3;NHP2;NOP10;NRD1;PAP2;PRP16;PUS7;REX3;RRP4;RRP40;RRP42;RRP43;RRP45;RRP46;RRP6;SEN1;SKI6;TOR1;TOR2;TRF5;USB1,29,0.001,0.03402631578947368,0.565,0.9583052714398111,0.001,0.03402631578947368,0.979,1.0
-1,regulation of cytokinetic process,,0,0.011,0.7688108108108108,0.708,0.9583052714398111,1.0,1.0,1.0,1.0
-1,sphingosine biosynthetic process,,0,0.001,0.32325,0.907,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of vacuole organization,,0,0.008,0.43100000000000005,0.808,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulatory ncRNA-mediated gene silencing,,0,0.001,0.03402631578947368,0.561,0.9583052714398111,1.0,1.0,1.0,1.0
-1,response to cell cycle checkpoint signaling,,0,1.0,1.0,0.898,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of catabolic process,,0,0.001,0.053875000000000006,0.633,0.9583052714398111,1.0,1.0,1.0,1.0
-1,NADH metabolic process,,0,0.078,1.0,0.803,0.9583052714398111,1.0,1.0,1.0,1.0
-1,import across plasma membrane,,0,0.014,0.5324117647058824,0.793,0.9583052714398111,1.0,1.0,1.0,1.0
-1,translational termination,,0,0.001,0.21550000000000002,0.639,0.9583052714398111,1.0,1.0,1.0,1.0
36,establishment of protein localization to chromosome,GAL11;HSF1;RAP1;RTS1;SIN4,5,0.001,0.8620000000000001,0.894,0.9583052714398111,0.032,1.0,1.0,1.0
-1,actin cortical patch organization,,0,0.001,0.07183333333333333,0.645,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic DNA damage checkpoint signaling,,0,0.001,0.5324117647058824,0.849,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of macroautophagy,,0,0.001,0.053875000000000006,0.529,0.9583052714398111,1.0,1.0,1.0,1.0
57,IMP biosynthetic process,ADE13;ADE16;ADE17;ADE2;ADE4;ADE57;ADE6;ADE8;AMD1;HPT1;XPT1,11,0.006,0.4588064516129032,0.82,0.9583052714398111,0.011,0.4588064516129032,1.0,1.0
57,nucleotide salvage,ADO1;AMD1;APT1;APT2;DAS2;FUR1;HPT1;PNC1;URH1;URK1;XPT1,11,0.002,0.4701818181818182,0.815,0.9583052714398111,0.012,0.4701818181818182,1.0,1.0
-1,vacuolar transmembrane transport,,0,0.055,1.0,0.886,0.9583052714398111,1.0,1.0,1.0,1.0
-1,CUT metabolic process,,0,0.001,0.03402631578947368,0.774,0.9583052714398111,1.0,1.0,1.0,1.0
-1,SNARE complex assembly,,0,0.001,0.18471428571428572,0.81,0.9583052714398111,1.0,1.0,1.0,1.0
-1,response to salt stress,,0,0.003,0.7388571428571429,0.804,0.9583052714398111,1.0,1.0,1.0,1.0
-1,intracellular distribution of mitochondria,,0,1.0,1.0,0.876,0.9583052714398111,1.0,1.0,1.0,1.0
-1,eisosome assembly,,0,0.01,0.8004285714285714,0.853,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of Ras protein signal transduction,,0,0.004,0.9946153846153846,0.82,0.9583052714398111,1.0,1.0,1.0,1.0
-1,sulfur amino acid metabolic process,,0,0.016,1.0,0.552,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cytoplasmic microtubule organization,,0,1.0,1.0,0.864,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"RNA splicing, via transesterification reactions with guanosine as nucleophile",,0,0.094,1.0,0.869,0.9583052714398111,1.0,1.0,1.0,1.0
43,bipolar cellular bud site selection,BUD2;BUD6;MYO3;MYO5;PAN1;PEA2;RAX2;SPA2;SPH1;VRP1,10,0.007,1.0,0.841,0.9583052714398111,0.039,1.0,0.999,1.0
-1,SRP-dependent cotranslational protein targeting to membrane,,0,0.001,0.039181818181818186,0.736,0.9583052714398111,1.0,1.0,1.0,1.0
-1,error-free translesion synthesis,,0,1.0,1.0,0.863,0.9583052714398111,1.0,1.0,1.0,1.0
-1,DNA strand elongation,,0,0.001,0.18471428571428572,0.609,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitochondrial RNA processing,,0,0.011,1.0,0.738,0.9583052714398111,1.0,1.0,1.0,1.0
-1,rRNA 3'-end processing,,0,0.001,0.03402631578947368,0.707,0.9583052714398111,1.0,1.0,1.0,1.0
-1,response to hydrogen peroxide,,0,0.034,1.0,0.91,0.9583052714398111,1.0,1.0,1.0,1.0
64,tRNA aminoacylation for mitochondrial protein translation,DIA4;GRS1;GRS2;MSD1;MSE1;MSF1;MSK1;MST1;MSY1;SLM5,10,0.05,1.0,0.845,0.9583052714398111,0.05,1.0,0.998,1.0
-1,phosphatidylinositol-3-phosphate biosynthetic process,,0,0.002,0.8620000000000001,0.744,0.9583052714398111,1.0,1.0,1.0,1.0
-1,kinetochore organization,,0,0.01,1.0,0.811,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of pseudohyphal growth,,0,0.005,0.7640454545454545,0.869,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of mitotic cytokinetic process,,0,0.005,0.7688108108108108,0.835,0.9583052714398111,1.0,1.0,1.0,1.0
-1,2-micrometer plasmid partitioning,,0,1.0,1.0,0.928,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ATP transport,,0,0.179,1.0,0.715,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nucleoside phosphate catabolic process,,0,0.001,0.039181818181818186,0.602,0.9583052714398111,1.0,1.0,1.0,1.0
-1,xenobiotic transport,,0,0.002,1.0,0.914,0.9583052714398111,1.0,1.0,1.0,1.0
51,endosome organization,ATG15;BLI1;BLS1;BOI1;BOI2;BRO1;CNL1;DID4;DOA4;KXD1;PEP3;PEP5;SNF7;SNN1;VAB2;VPS20;VPS21;VPS24;VPS4;YPT52,20,0.011,1.0,0.709,0.9583052714398111,0.011,1.0,1.0,1.0
15,transcription by RNA polymerase III,BDP1;BRF1;BUD27;CKA1;CKA2;CKB1;CKB2;DST1;GTR1;HIR1;HIR2;MAF1;NAB2;NCB2;PAF1;PZF1;RET1;RPB10;RPB5;RPB8;RPC10;RPC11;RPC17;RPC19;RPC25;RPC31;RPC34;RPC37;RPC40;RPC53;RPC82;RPO26;RPO31;SCH9;SEN1;SPT15;SUB1;TFC1;TFC3;TFC4;TFC6;TFC7;TFC8,43,0.001,0.07605882352941176,0.435,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,7-methylguanosine mRNA capping,,0,0.001,0.07605882352941176,0.885,0.9583052714398111,1.0,1.0,1.0,1.0
24,DNA replication termination,CDC48;NPL4;RRM3;TOP2;UFD1,5,0.041,1.0,0.907,0.9583052714398111,0.041,1.0,0.996,1.0
-1,protein insertion into ER membrane,,0,0.013,1.0,0.847,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of macroautophagy,,0,0.001,0.14366666666666666,0.662,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein localization to condensed chromosome,,0,0.005,1.0,0.821,0.9583052714398111,1.0,1.0,1.0,1.0
-1,endoplasmic reticulum organization,,0,0.001,0.21550000000000002,0.571,0.9583052714398111,1.0,1.0,1.0,1.0
8,coenzyme A metabolic process,CAB2;CAB3;CAB4;CAB5;HMG1;HMG2;SIS2;VHS3,8,0.007,0.23818421052631578,0.862,0.9583052714398111,0.007,0.23818421052631578,0.993,1.0
-1,regulation of endocytosis,,0,0.001,0.161625,0.697,0.9583052714398111,1.0,1.0,1.0,1.0
-1,phosphate ion transport,,0,0.001,0.2586,0.817,0.9583052714398111,1.0,1.0,1.0,1.0
-1,energy reserve metabolic process,,0,0.001,0.04973076923076923,0.59,0.9583052714398111,1.0,1.0,1.0,1.0
29,snRNA processing,LRP1;MTR3;MTR4;NAB3;NRD1;PAP2;REX3;RRP4;RRP40;RRP42;RRP43;RRP45;RRP46;RRP6;SEN1;SKI6;TRF5;USB1,18,0.001,0.03402631578947368,0.705,0.9583052714398111,0.001,0.03402631578947368,0.987,1.0
-1,lipid translocation,,0,0.001,0.161625,0.755,0.9583052714398111,1.0,1.0,1.0,1.0
57,purine nucleotide salvage,ADO1;AMD1;APT1;APT2;HPT1;XPT1,6,0.007,0.32325,0.9,0.9583052714398111,0.007,0.32325,1.0,1.0
-1,acetate metabolic process,,0,0.003,0.7388571428571429,0.889,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of generation of precursor metabolites and energy,,0,0.001,0.04973076923076923,0.702,0.9583052714398111,1.0,1.0,1.0,1.0
42,aminophospholipid transport,CDC50;DNF1;DNF2;DNF3;DRS2;LEM3;MMM1,7,0.001,0.161625,0.881,0.9583052714398111,0.001,0.161625,1.0,1.0
-1,mRNA methylation,,0,0.001,1.0,0.88,0.9583052714398111,1.0,1.0,1.0,1.0
57,GMP metabolic process,GUA1;HPT1;IMD2;IMD3;IMD4;XPT1,6,0.007,0.32325,0.901,0.9583052714398111,0.007,0.32325,1.0,1.0
24,copper ion homeostasis,CCC2;CUP2;EMP70;GEF1;HAA1;HHT1;HHT2;MAC1;PIC2;SMF1;SOD1;TMN2;TMN3;VMA3,14,0.012,0.8166315789473684,0.776,0.9583052714398111,0.012,0.8166315789473684,0.987,1.0
-1,microtubule organizing center organization,,0,0.014,1.0,0.588,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of mitotic sister chromatid segregation,,0,0.012,1.0,0.641,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of transcription by RNA polymerase I,,0,0.001,0.21550000000000002,0.553,0.9583052714398111,1.0,1.0,1.0,1.0
37,protein deubiquitination,BRE5;BRO1;MIY2;OTU1;RPN11;RUP1;SUS1;UBP1;UBP12;UBP15;UBP16;UBP2;UBP3;UBP6;UBP7;UBP9,16,0.002,1.0,0.743,0.9583052714398111,0.004,1.0,1.0,1.0
19,polyphosphate metabolic process,PHO84;PHO87;PHO90;PHO91;PPN1;PPN2;PPX1;VPH1;VTC1;VTC2;VTC3;VTC4;VTC5,13,0.001,0.10775000000000001,0.8,0.9583052714398111,0.001,0.10775000000000001,1.0,1.0
-1,spindle pole body duplication,,0,0.006,1.0,0.758,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of molecular function,,0,0.075,1.0,0.88,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of nucleocytoplasmic transport,,0,0.022,0.6938048780487804,0.74,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of G1/S transition of mitotic cell cycle,,0,0.002,0.7640454545454545,0.893,0.9583052714398111,1.0,1.0,1.0,1.0
-1,membrane biogenesis,,0,1.0,1.0,0.85,0.9583052714398111,1.0,1.0,1.0,1.0
63,'de novo' pyrimidine nucleobase biosynthetic process,CPA1;CPA2;URA1;URA10;URA2;URA4;URA5;URA6,8,0.037,1.0,0.857,0.9583052714398111,0.037,1.0,0.999,1.0
-1,basic amino acid transmembrane transport,,0,0.006,1.0,0.885,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein refolding,,0,0.001,0.039181818181818186,0.611,0.9583052714398111,1.0,1.0,1.0,1.0
-1,replication-born double-strand break repair via sister chromatid exchange,,0,0.002,0.9293437499999999,0.897,0.9583052714398111,1.0,1.0,1.0,1.0
-1,homocysteine metabolic process,,0,1.0,1.0,0.885,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cysteine biosynthetic process,,0,0.003,1.0,0.897,0.9583052714398111,1.0,1.0,1.0,1.0
-1,polyol metabolic process,,0,0.008,0.6989189189189189,0.674,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to toxic substance,,0,0.024,1.0,0.618,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of organelle assembly,,0,0.013,1.0,0.625,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein exit from endoplasmic reticulum,,0,0.012,0.36942857142857144,0.728,0.9583052714398111,1.0,1.0,1.0,1.0
46,response to organic cyclic compound,GLE2;LOG1;NUP100;NUP120;NUP133;NUP188;NUP2;NUP60;NUP84;PDR5;RPL42A;RPL42B;YGL039W;YNL134C,14,0.001,0.07183333333333333,0.755,0.9583052714398111,0.001,0.07183333333333333,1.0,1.0
11,respiratory electron transport chain,CIR2;COX1;COX13;COX2;COX4;COX5A;COX5B;COX6;COX7;COX8;COX9;CYC1;CYT1;MTC3;NDI1;ODC2;QCR10;QCR2;QCR6;QCR7;QCR8;QCR9;RIP1;SDH1;SDH2;SDH4;SDH5;SDH9;TAZ1,29,0.001,0.07605882352941176,0.575,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
19,potassium ion transport,ENA1;KHA1;MDM38;NHA1;NHX1;QDR2;SAP155;SAP185;TRK1;VCX1;VHC1;VNX1;YVC1,13,0.001,0.10775000000000001,0.777,0.9583052714398111,0.001,0.10775000000000001,1.0,1.0
-1,regulation of proteolysis,,0,0.001,0.06805263157894736,0.755,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of sphingolipid biosynthetic process,,0,0.002,0.8004285714285714,0.882,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of protein stability,,0,0.007,0.5324117647058824,0.694,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of antisense RNA transcription,,0,0.061,1.0,0.892,0.9583052714398111,1.0,1.0,1.0,1.0
11,oxidative phosphorylation,ATP15;ATP2;ATP5;COX1;COX12;COX13;COX2;COX4;COX5A;COX5B;COX6;COX7;COX8;COX9;CYC1;CYT1;MTC3;NDI1;QCR10;QCR2;QCR6;QCR7;QCR8;QCR9;RIP1;SDH1;SDH4;SDH5;SDH9;TAZ1,30,0.001,0.07605882352941176,0.565,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
34,ADP metabolic process,ADK1;ADK2;CDC19;EMI2;ENO1;ENO2;FBA1;GLK1;GPM1;GPM2;HXK1;HXK2;PDA1;PDB1;PFK1;PFK2;PFK27;PGI1;PGK1;PYK2;TDH1;TDH2;TDH3;TPI1,24,0.001,0.039181818181818186,0.649,0.9583052714398111,0.001,0.039181818181818186,1.0,1.0
-1,positive regulation of DNA-templated DNA replication,,0,0.002,0.36942857142857144,0.839,0.9583052714398111,1.0,1.0,1.0,1.0
50,mitotic DNA replication,CDC45;CDC7;CDC9;DBF4;FKH1;FKH2;MCM2;MCM3;MCM4;MCM6;POL1;PSF1;PSF3;RAD51;RIF1,15,0.012,1.0,0.76,0.9583052714398111,0.012,1.0,0.986,1.0
-1,glucosamine-containing compound biosynthetic process,,0,0.001,0.04973076923076923,0.783,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of mitotic sister chromatid separation,,0,0.001,0.10775000000000001,0.606,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of ncRNA transcription,,0,0.071,1.0,0.877,0.9583052714398111,1.0,1.0,1.0,1.0
-1,maintenance of protein location,,0,0.001,0.10775000000000001,0.558,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of metaphase/anaphase transition of cell cycle,,0,0.012,1.0,0.662,0.9583052714398111,1.0,1.0,1.0,1.0
-1,glutathione catabolic process,,0,1.0,1.0,0.908,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of sulfur metabolic process,,0,0.002,1.0,0.905,0.9583052714398111,1.0,1.0,1.0,1.0
-1,thiamine-containing compound metabolic process,,0,1.0,1.0,0.904,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of filamentous growth of a population of unicellular organisms,,0,0.003,0.484875,0.563,0.9583052714398111,1.0,1.0,1.0,1.0
-1,branched-chain amino acid biosynthetic process,,0,0.001,0.09946153846153846,0.784,0.9583052714398111,1.0,1.0,1.0,1.0
-1,vesicle cargo loading,,0,1.0,1.0,0.857,0.9583052714398111,1.0,1.0,1.0,1.0
45,positive regulation of G1/S transition of mitotic cell cycle,CCR4;CDC25;CLN1;CYS4;GID8;SDA1;WHI3;WHI5;XRN1,9,0.024,1.0,0.853,0.9583052714398111,0.024,1.0,0.995,1.0
-1,fermentation,,0,0.053,1.0,0.869,0.9583052714398111,1.0,1.0,1.0,1.0
-1,5S class rRNA transcription by RNA polymerase III,,0,0.1,1.0,0.855,0.9583052714398111,1.0,1.0,1.0,1.0
-1,fatty acid beta-oxidation,,0,0.058,1.0,0.847,0.96511004784689,1.0,1.0,1.0,1.0
-1,regulation of gluconeogenesis,,0,0.007,1.0,0.812,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cell cycle DNA replication,,0,0.002,0.2350909090909091,0.534,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of carbohydrate metabolic process,,0,0.001,0.04973076923076923,0.565,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of microtubule cytoskeleton organization,,0,0.011,0.71115,0.666,0.9583052714398111,1.0,1.0,1.0,1.0
-1,sphingoid metabolic process,,0,0.069,1.0,0.894,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to water deprivation,,0,1.0,1.0,0.892,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein sumoylation,,0,1.0,1.0,0.712,0.9583052714398111,1.0,1.0,1.0,1.0
-1,intermembrane lipid transfer,,0,0.01,1.0,0.731,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein localization to microtubule cytoskeleton,,0,0.006,0.6896,0.825,0.9583052714398111,1.0,1.0,1.0,1.0
-1,peptidyl-histidine modification,,0,0.007,1.0,0.892,0.9583052714398111,1.0,1.0,1.0,1.0
-1,G protein-coupled receptor signaling pathway,,0,0.004,0.9403636363636364,0.834,0.9583052714398111,1.0,1.0,1.0,1.0
25,maintenance of protein localization in endoplasmic reticulum,EMP24;EPS1;ERD2;ERP1;ERP2;ERP3;ERP4;RER1,8,0.001,0.10775000000000001,0.852,0.9583052714398111,0.001,0.10775000000000001,1.0,1.0
-1,ribosomal large subunit export from nucleus,,0,0.001,0.07183333333333333,0.572,0.9750146579804561,1.0,1.0,1.0,1.0
-1,indole-containing compound biosynthetic process,,0,1.0,1.0,0.906,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of proteolysis involved in protein catabolic process,,0,0.001,0.06805263157894736,0.797,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein acetylation,,0,0.001,0.11754545454545455,0.853,0.9583052714398111,1.0,1.0,1.0,1.0
